trip_id,distance_km,road_type,elevation_gain_m,elevation_loss_m,avg_speed_kmh,traffic_congestion_level,ambient_temperature_c,weather_condition,vehicle_profile,vehicle_battery_capacity_kwh,vehicle_efficiency_baseline_wh_per_km,vehicle_curb_weight_kg,load_state,payload_kg,total_mass_kg,energy_consumed_kwh,wh_per_km
1987,8.97,city,2.7,2.9,8.0,0.313,29.5,clear,large_ev,75,190,2400,unladen,48.3,2448.3,3.165,352.9
1988,5.29,city,8.5,3.1,28.2,0.731,31.1,clear,large_ev,75,190,2400,full_load,573.6,2973.6,4.971,939.1
1990,40.23,arterial,2.6,10.4,39.5,0.431,35.0,clear,small_ev,24,140,1400,full_load,263.1,1663.1,11.593,288.2
1992,30.39,arterial,2.8,6.1,48.3,0.226,38.1,clear,large_ev,75,190,2400,unladen,57.8,2457.8,12.471,410.3
1994,13.01,city,1.3,2.0,16.5,0.248,35.7,clear,mid_ev,40,160,1900,full_load,406.4,2306.4,3.753,288.4
1995,80.5,highway,1.4,14.5,81.6,0.174,37.6,clear,large_ev,75,190,2400,half_load,283.8,2683.8,56.661,703.8
1996,44.33,arterial,31.3,12.3,43.1,0.251,31.5,rain,mid_ev,40,160,1900,unladen,25.7,1925.7,12.531,282.7
1997,11.74,arterial,15.3,7.6,51.8,0.18,27.7,clear,large_ev,75,190,2400,full_load,573.6,2973.6,4.704,400.7
1998,37.02,arterial,13.7,31.5,43.2,0.24,33.1,clear,large_ev,75,190,2400,full_load,558.0,2958.0,13.536,365.7
1999,26.74,city,1.9,23.9,22.9,0.54,34.1,clear,mid_ev,40,160,1900,half_load,258.8,2158.8,14.022,524.4
2000,3.07,city,8.3,21.3,26.5,0.147,32.4,heavy_rain,large_ev,75,190,2400,full_load,555.4,2955.4,1.017,331.3
2001,12.77,city,5.8,3.8,18.0,0.89,28.6,clear,large_ev,75,190,2400,full_load,523.6,2923.6,12.163,952.8
2002,15.91,city,0.4,4.4,29.9,0.74,34.0,clear,small_ev,24,140,1400,full_load,255.4,1655.4,8.727,548.7
2004,9.04,city,7.7,12.8,12.7,0.79,31.6,clear,small_ev,24,140,1400,half_load,133.4,1533.4,4.067,449.8
2005,182.72,highway,37.6,3.0,75.4,0.371,35.1,clear,mid_ev,40,160,1900,unladen,36.0,1936.0,96.081,525.8
2006,13.9,city,7.5,3.0,22.4,0.367,28.2,clear,large_ev,75,190,2400,unladen,18.1,2418.1,5.718,411.4
2007,138.92,highway,11.6,6.0,74.1,0.482,24.5,clear,large_ev,75,190,2400,half_load,292.1,2692.1,85.092,612.5
2008,14.06,arterial,11.6,2.1,36.5,0.476,27.5,rain,mid_ev,40,160,1900,full_load,383.8,2283.8,5.264,374.5
2009,120.03,highway,13.8,16.9,74.5,0.264,21.7,clear,mid_ev,40,160,1900,unladen,40.3,1940.3,52.808,439.9
2011,2.16,city,1.8,1.5,22.8,0.631,39.5,clear,mid_ev,40,160,1900,full_load,420.8,2320.8,1.585,732.5
2012,42.52,highway,50.5,46.1,95.7,0.352,28.4,clear,large_ev,75,190,2400,half_load,321.8,2721.8,34.165,803.5
2013,6.44,city,3.2,1.5,13.1,0.714,23.2,clear,large_ev,75,190,2400,unladen,50.4,2450.4,4.176,648.8
2014,22.11,arterial,12.5,7.3,52.4,0.35,30.8,clear,large_ev,75,190,2400,half_load,241.8,2641.8,10.392,470.1
2015,201.84,highway,18.1,10.2,89.7,0.197,36.0,clear,mid_ev,40,160,1900,unladen,31.1,1931.1,146.08,723.7
2016,54.64,highway,11.5,25.9,83.5,0.865,28.2,rain,mid_ev,40,160,1900,full_load,438.6,2338.6,38.767,709.5
2017,7.93,arterial,20.0,17.6,42.8,0.124,25.9,clear,large_ev,75,190,2400,full_load,562.7,2962.7,2.415,304.4
2018,7.61,arterial,55.5,11.8,54.4,0.188,41.3,rain,mid_ev,40,160,1900,full_load,382.8,2282.8,3.54,465.5
2019,37.09,highway,36.8,30.3,80.5,0.473,24.6,clear,mid_ev,40,160,1900,half_load,236.4,2136.4,20.786,560.4
2021,88.95,highway,14.5,75.5,120.0,0.111,28.2,heavy_rain,large_ev,75,190,2400,full_load,511.4,2911.4,121.812,1369.5
2022,7.8,city,3.0,20.2,33.4,0.207,20.0,clear,large_ev,75,190,2400,full_load,575.7,2975.7,2.849,365.4
2023,10.17,arterial,27.5,30.5,62.3,0.621,34.8,clear,small_ev,24,140,1400,full_load,261.7,1661.7,5.143,505.5
2024,18.46,arterial,6.1,1.4,45.3,0.641,25.4,rain,small_ev,24,140,1400,unladen,3.6,1403.6,6.142,332.8
2025,2.93,city,12.8,8.7,18.1,0.923,27.5,clear,mid_ev,40,160,1900,half_load,242.9,2142.9,2.165,737.8
2026,8.54,city,0.9,1.1,18.7,0.887,30.2,rain,small_ev,24,140,1400,unladen,12.3,1412.3,4.083,478.1
2027,67.4,highway,11.1,55.9,93.8,0.063,20.3,heavy_rain,small_ev,24,140,1400,full_load,255.6,1655.6,40.274,597.6
2029,23.9,arterial,27.1,4.7,39.8,0.162,20.2,rain,small_ev,24,140,1400,unladen,3.4,1403.4,4.292,179.6
2030,2.44,city,7.3,4.8,16.2,0.382,30.9,clear,mid_ev,40,160,1900,unladen,41.4,1941.4,0.8,327.7
2031,10.06,city,17.5,0.6,25.6,0.567,38.9,heavy_rain,small_ev,24,140,1400,unladen,21.5,1421.5,4.311,428.6
2033,50.3,highway,58.5,83.8,93.9,0.23,36.0,clear,mid_ev,40,160,1900,half_load,251.1,2151.1,38.054,756.5
2035,16.96,highway,13.1,6.2,95.2,0.084,29.1,rain,small_ev,24,140,1400,unladen,28.9,1428.9,10.503,619.2
2036,117.99,highway,59.6,36.6,76.0,0.371,36.8,clear,mid_ev,40,160,1900,half_load,257.0,2157.0,66.297,561.9
2037,30.97,city,6.1,4.9,16.1,0.882,26.6,clear,small_ev,24,140,1400,unladen,2.0,1402.0,14.555,470.0
2038,75.9,highway,11.4,17.0,77.6,0.151,25.8,clear,mid_ev,40,160,1900,unladen,35.1,1935.1,35.95,473.7
2039,5.68,arterial,24.6,0.1,41.2,0.863,39.7,clear,large_ev,75,190,2400,half_load,285.1,2685.1,4.333,763.4
2040,93.47,highway,19.9,12.2,69.8,0.266,27.1,clear,small_ev,24,140,1400,half_load,159.1,1559.1,33.66,360.1
2041,21.2,arterial,38.3,17.2,36.4,0.099,40.7,clear,mid_ev,40,160,1900,unladen,24.6,1924.6,4.728,223.0
2042,16.17,arterial,3.3,13.5,32.3,0.521,37.7,clear,mid_ev,40,160,1900,unladen,17.5,1917.5,5.374,332.3
2043,8.89,city,5.5,36.9,21.7,0.707,22.0,heavy_rain,small_ev,24,140,1400,unladen,2.7,1402.7,3.779,424.9
2044,11.91,arterial,81.2,57.9,47.0,0.329,32.7,rain,mid_ev,40,160,1900,half_load,205.8,2105.8,4.602,386.3
2045,14.7,arterial,32.4,17.9,37.5,0.244,34.6,clear,mid_ev,40,160,1900,half_load,214.1,2114.1,4.143,281.8
2047,45.18,arterial,0.8,41.5,53.2,0.301,33.4,rain,large_ev,75,190,2400,unladen,36.9,2436.9,21.517,476.2
2048,7.94,arterial,0.9,8.8,49.9,0.618,29.7,clear,large_ev,75,190,2400,unladen,15.6,2415.6,4.263,536.7
2049,13.79,arterial,23.0,27.4,38.0,0.601,32.9,clear,mid_ev,40,160,1900,unladen,41.3,1941.3,5.086,368.9
2050,1.4,city,2.3,8.2,21.4,0.637,30.0,clear,small_ev,24,140,1400,full_load,267.7,1667.7,0.586,417.2
2051,24.98,arterial,24.5,22.8,48.4,0.619,26.9,clear,mid_ev,40,160,1900,full_load,395.8,2295.8,11.838,473.9
2052,22.9,arterial,7.9,28.3,50.0,0.134,35.7,clear,mid_ev,40,160,1900,full_load,419.8,2319.8,7.081,309.2
2053,6.46,city,0.1,10.0,27.9,0.227,38.9,heavy_rain,mid_ev,40,160,1900,half_load,255.0,2155.0,2.311,357.7
2054,16.86,city,21.0,5.1,18.1,0.587,30.8,rain,small_ev,24,140,1400,half_load,145.9,1545.9,6.955,412.4
2055,7.16,city,9.6,10.7,34.6,0.314,27.7,clear,large_ev,75,190,2400,full_load,565.3,2965.3,3.547,495.2
2056,63.83,highway,150.2,26.2,89.9,0.17,34.4,clear,mid_ev,40,160,1900,half_load,217.7,2117.7,45.212,708.4
2057,6.31,city,14.2,4.7,19.6,0.761,42.0,rain,mid_ev,40,160,1900,unladen,22.4,1922.4,4.44,703.7
2058,85.02,highway,29.2,0.2,82.0,0.341,27.3,clear,large_ev,75,190,2400,full_load,512.8,2912.8,59.514,700.0
2059,13.71,arterial,15.3,1.6,52.3,0.41,37.8,clear,small_ev,24,140,1400,full_load,259.5,1659.5,5.228,381.3
2060,16.24,arterial,36.8,11.9,47.0,0.381,29.7,clear,large_ev,75,190,2400,half_load,268.6,2668.6,7.421,456.9
2061,41.63,highway,116.9,102.6,82.8,0.011,32.5,rain,large_ev,75,190,2400,full_load,591.3,2991.3,28.644,688.0
2064,22.96,arterial,3.3,111.7,44.4,0.382,28.0,clear,large_ev,75,190,2400,unladen,42.2,2442.2,9.303,405.1
2065,61.57,highway,50.7,18.1,70.0,0.181,31.4,rain,mid_ev,40,160,1900,full_load,431.6,2331.6,29.038,471.6
2067,61.94,highway,100.2,16.0,98.8,0.387,38.6,clear,small_ev,24,140,1400,half_load,151.2,1551.2,46.264,747.0
2068,13.34,arterial,1.1,33.5,40.8,0.66,20.1,rain,small_ev,24,140,1400,unladen,26.4,1426.4,4.122,309.0
2069,48.24,arterial,36.4,3.9,53.6,0.285,23.3,clear,large_ev,75,190,2400,unladen,32.7,2432.7,20.096,416.6
2072,20.56,arterial,5.0,9.8,49.0,0.292,33.9,clear,small_ev,24,140,1400,unladen,2.8,1402.8,5.501,267.6
2073,22.14,highway,33.8,4.8,66.5,0.172,29.4,clear,small_ev,24,140,1400,full_load,273.5,1673.5,6.968,314.7
2074,8.43,arterial,1.6,7.1,46.0,0.229,32.0,clear,large_ev,75,190,2400,half_load,292.8,2692.8,2.991,354.6
2075,23.18,city,7.5,1.1,23.0,0.514,33.6,heavy_rain,mid_ev,40,160,1900,half_load,187.6,2087.6,12.272,529.4
2076,10.95,arterial,24.3,29.0,40.3,0.166,25.6,clear,small_ev,24,140,1400,half_load,146.8,1546.8,2.002,182.7
2079,14.17,city,45.2,12.2,29.6,0.936,31.3,clear,large_ev,75,190,2400,unladen,7.4,2407.4,12.388,874.3
2080,12.86,city,16.9,11.2,29.4,0.733,31.5,clear,large_ev,75,190,2400,half_load,317.8,2717.8,10.576,822.1
2081,6.15,city,1.4,4.9,28.6,0.509,33.2,clear,mid_ev,40,160,1900,half_load,249.0,2149.0,3.136,509.9
2082,2.98,city,31.4,14.4,10.2,0.821,28.2,heavy_rain,large_ev,75,190,2400,half_load,309.0,2709.0,3.029,1018.0
2083,84.93,highway,50.1,34.5,85.6,0.314,30.6,clear,small_ev,24,140,1400,unladen,2.9,1402.9,46.426,546.6
2085,16.6,arterial,2.4,29.0,37.8,0.802,33.1,clear,mid_ev,40,160,1900,unladen,18.2,1918.2,7.676,462.4
2088,1.0,city,9.4,1.7,24.6,0.67,31.0,clear,large_ev,75,190,2400,unladen,32.0,2432.0,0.725,725.2
2089,142.97,highway,58.8,7.9,99.7,0.589,41.1,clear,small_ev,24,140,1400,full_load,283.3,1683.3,122.576,857.4
2091,205.57,highway,131.0,21.5,91.9,0.04,34.7,clear,large_ev,75,190,2400,half_load,279.2,2679.2,160.076,778.7
2092,75.52,highway,11.3,37.0,87.3,0.142,29.4,heavy_rain,large_ev,75,190,2400,unladen,12.9,2412.9,58.578,775.7
2093,2.23,city,7.2,21.3,19.0,0.585,21.9,heavy_rain,large_ev,75,190,2400,full_load,587.7,2987.7,1.613,724.3
2094,9.65,city,1.1,1.3,31.5,0.26,28.9,clear,small_ev,24,140,1400,unladen,24.0,1424.0,2.146,222.4
2095,11.13,arterial,15.2,2.5,40.1,0.403,35.9,clear,large_ev,75,190,2400,unladen,19.2,2419.2,4.713,423.4
2097,57.48,highway,17.0,0.1,97.6,0.238,34.6,rain,small_ev,24,140,1400,unladen,9.2,1409.2,40.232,699.9
2098,15.94,arterial,13.7,6.7,47.2,0.288,35.1,heavy_rain,mid_ev,40,160,1900,full_load,404.8,2304.8,6.516,408.7
2099,51.97,highway,129.8,8.5,88.9,0.224,34.5,clear,mid_ev,40,160,1900,half_load,263.4,2163.4,35.958,691.9
2100,7.93,arterial,26.6,17.8,42.8,0.473,34.4,clear,small_ev,24,140,1400,half_load,134.1,1534.1,2.509,316.3
2101,33.12,arterial,0.5,45.6,35.4,0.164,26.7,clear,small_ev,24,140,1400,full_load,258.7,1658.7,5.28,159.4
2102,12.19,arterial,64.2,16.9,44.6,0.765,35.3,clear,mid_ev,40,160,1900,half_load,231.7,2131.7,6.663,546.5
2104,2.37,city,5.7,13.1,12.5,0.425,37.5,clear,large_ev,75,190,2400,half_load,325.1,2725.1,1.316,555.0
2106,4.35,city,14.1,6.3,20.0,0.916,32.1,clear,large_ev,75,190,2400,full_load,588.7,2988.7,4.519,1038.2
2107,8.22,city,1.5,1.8,21.8,0.674,35.0,clear,small_ev,24,140,1400,half_load,144.7,1544.7,3.697,449.9
2108,13.51,highway,5.4,36.6,78.2,0.296,24.6,clear,small_ev,24,140,1400,unladen,27.0,1427.0,5.276,390.4
2109,6.76,arterial,2.4,7.1,49.8,0.192,28.0,clear,large_ev,75,190,2400,half_load,268.2,2668.2,2.543,376.2
2110,5.42,arterial,26.1,3.5,54.9,0.122,34.1,rain,large_ev,75,190,2400,unladen,57.1,2457.1,2.494,460.2
2111,76.14,highway,59.1,25.3,78.2,0.187,36.4,rain,mid_ev,40,160,1900,full_load,441.3,2341.3,43.805,575.3
2112,10.28,arterial,47.9,0.0,47.4,0.174,24.5,clear,large_ev,75,190,2400,unladen,52.7,2452.7,3.758,365.7
2113,13.41,arterial,24.0,9.0,48.8,0.2,34.2,clear,large_ev,75,190,2400,full_load,545.7,2945.7,5.281,393.7
2114,50.74,arterial,109.9,18.2,39.3,0.66,32.1,clear,small_ev,24,140,1400,half_load,157.6,1557.6,16.697,329.1
2115,9.4,arterial,9.5,20.0,50.5,0.185,35.1,rain,small_ev,24,140,1400,unladen,11.4,1411.4,2.363,251.3
2116,5.4,arterial,9.8,21.7,60.6,0.633,25.1,clear,mid_ev,40,160,1900,half_load,192.3,2092.3,2.972,550.6
2117,59.99,highway,48.7,14.8,77.8,0.1,30.4,clear,large_ev,75,190,2400,unladen,21.6,2421.6,34.435,574.0
2118,64.78,highway,6.2,29.5,70.4,0.287,31.0,clear,large_ev,75,190,2400,full_load,598.3,2998.3,35.84,553.2
2120,3.05,city,0.4,22.2,26.7,0.438,35.0,rain,small_ev,24,140,1400,unladen,28.1,1428.1,0.933,306.2
2121,181.5,highway,224.8,39.7,89.7,0.155,36.8,clear,small_ev,24,140,1400,half_load,160.8,1560.8,111.262,613.0
2122,4.46,city,20.1,31.8,29.9,0.701,29.3,clear,mid_ev,40,160,1900,half_load,238.6,2138.6,2.963,663.8
2123,7.99,city,15.0,13.4,23.5,0.667,26.1,clear,small_ev,24,140,1400,full_load,296.3,1696.3,3.339,417.8
2124,101.21,highway,72.8,151.3,74.0,0.306,27.4,clear,small_ev,24,140,1400,half_load,132.8,1532.8,39.968,394.9
2125,47.89,highway,20.8,1.9,99.1,0.128,28.6,rain,mid_ev,40,160,1900,half_load,266.9,2166.9,35.787,747.3
2128,40.0,arterial,15.1,25.6,34.1,0.217,28.8,rain,mid_ev,40,160,1900,half_load,192.7,2092.7,9.215,230.4
2129,15.48,highway,126.0,9.4,70.0,0.188,20.7,rain,mid_ev,40,160,1900,half_load,264.6,2164.6,7.242,467.8
2130,20.9,city,4.0,25.0,17.9,0.474,30.4,clear,small_ev,24,140,1400,half_load,157.3,1557.3,6.7,320.6
2131,17.9,arterial,11.2,51.6,46.1,0.275,33.2,clear,small_ev,24,140,1400,full_load,295.2,1695.2,4.978,278.2
2133,20.22,arterial,1.7,37.1,49.3,0.361,24.0,clear,large_ev,75,190,2400,unladen,36.2,2436.2,8.063,398.7
2134,8.29,arterial,0.1,82.3,45.2,0.452,22.6,rain,small_ev,24,140,1400,full_load,279.5,1679.5,2.576,311.0
2135,21.63,arterial,5.6,17.6,54.1,0.333,34.2,rain,mid_ev,40,160,1900,unladen,11.8,1911.8,8.569,396.2
2136,11.89,city,20.3,1.1,23.8,0.406,24.9,clear,mid_ev,40,160,1900,full_load,409.8,2309.8,5.097,428.6
2137,130.3,highway,13.6,28.9,85.7,0.286,39.4,clear,mid_ev,40,160,1900,half_load,260.6,2160.6,92.735,711.7
2138,20.3,highway,80.4,10.3,82.4,0.077,25.1,clear,large_ev,75,190,2400,full_load,543.1,2943.1,13.304,655.5
2139,52.88,highway,7.8,64.5,98.3,0.505,22.5,clear,mid_ev,40,160,1900,unladen,12.3,1912.3,39.497,747.0
2140,7.46,city,9.3,8.3,15.8,0.556,26.1,clear,large_ev,75,190,2400,half_load,346.2,2746.2,4.376,586.4
2141,4.32,city,5.6,3.1,21.7,0.433,32.2,clear,large_ev,75,190,2400,full_load,569.0,2969.0,2.433,563.1
2142,3.19,city,5.5,0.9,23.2,0.319,29.5,clear,mid_ev,40,160,1900,half_load,187.4,2087.4,1.035,324.6
2143,10.69,arterial,28.6,18.1,36.0,0.379,29.4,clear,large_ev,75,190,2400,half_load,292.6,2692.6,4.086,382.2
2144,6.74,city,8.4,25.0,20.7,0.616,28.1,clear,small_ev,24,140,1400,half_load,141.6,1541.6,2.734,405.5
2145,1.5,city,10.2,24.0,25.6,0.47,25.6,clear,small_ev,24,140,1400,half_load,141.0,1541.0,0.468,311.8
2146,14.68,city,9.6,6.1,23.0,0.371,30.0,heavy_rain,mid_ev,40,160,1900,half_load,260.9,2160.9,5.876,400.2
2149,2.0,arterial,14.9,25.6,53.3,0.565,37.2,clear,small_ev,24,140,1400,unladen,25.7,1425.7,0.773,386.3
2150,55.04,highway,9.9,3.0,97.6,0.116,27.8,clear,mid_ev,40,160,1900,unladen,44.8,1944.8,39.055,709.6
2151,45.56,arterial,14.3,37.6,42.3,0.303,31.9,clear,small_ev,24,140,1400,unladen,2.1,1402.1,10.131,222.4
2152,4.25,arterial,8.5,35.2,44.9,0.273,25.3,clear,small_ev,24,140,1400,half_load,158.3,1558.3,0.983,231.1
2154,31.33,arterial,12.0,37.3,57.1,0.452,25.6,rain,large_ev,75,190,2400,unladen,38.9,2438.9,16.28,519.7
2155,269.64,highway,31.6,64.4,92.9,0.32,31.4,clear,large_ev,75,190,2400,full_load,546.4,2946.4,222.469,825.0
2156,91.54,highway,248.8,28.8,96.4,0.038,28.8,rain,small_ev,24,140,1400,unladen,3.3,1403.3,56.123,613.1
2157,6.63,arterial,19.6,6.7,54.3,0.459,34.8,clear,mid_ev,40,160,1900,full_load,401.8,2301.8,3.611,544.4
2158,3.82,arterial,5.9,23.3,39.0,0.366,36.4,heavy_rain,large_ev,75,190,2400,full_load,553.6,2953.6,1.895,495.7
2160,10.53,arterial,17.6,2.9,70.0,0.661,30.5,clear,mid_ev,40,160,1900,half_load,186.4,2086.4,7.021,666.8
2161,2.1,city,4.9,9.4,32.2,0.388,32.1,rain,mid_ev,40,160,1900,half_load,268.1,2168.1,0.914,435.9
2162,117.0,highway,2.8,63.9,91.4,0.206,31.8,clear,mid_ev,40,160,1900,half_load,198.5,2098.5,77.606,663.3
2163,26.6,arterial,0.9,13.6,41.3,0.586,29.9,clear,small_ev,24,140,1400,full_load,279.8,1679.8,8.395,315.6
2165,144.36,highway,1.0,7.3,89.0,0.173,37.1,rain,mid_ev,40,160,1900,full_load,431.6,2331.6,104.171,721.6
2166,3.15,arterial,9.6,9.1,36.3,0.144,32.5,clear,mid_ev,40,160,1900,half_load,182.3,2082.3,0.663,210.5
2168,22.95,arterial,8.3,13.6,44.9,0.254,31.4,clear,large_ev,75,190,2400,full_load,559.9,2959.9,8.581,374.0
2169,67.67,highway,2.3,14.9,79.4,0.109,31.1,clear,mid_ev,40,160,1900,full_load,395.8,2295.8,36.654,541.6
2170,7.39,city,1.1,7.6,20.1,0.51,34.6,clear,mid_ev,40,160,1900,unladen,1.7,1901.7,3.087,417.9
2171,10.89,city,5.0,9.7,26.4,0.439,26.8,clear,mid_ev,40,160,1900,full_load,421.6,2321.6,4.883,448.5
2172,1.81,city,1.4,2.6,10.0,0.389,25.8,clear,large_ev,75,190,2400,half_load,336.0,2736.0,0.772,427.4
2173,9.97,arterial,24.1,6.5,49.3,0.446,20.7,rain,mid_ev,40,160,1900,half_load,239.6,2139.6,4.157,416.8
2174,39.56,highway,17.7,40.3,89.5,0.039,37.2,rain,small_ev,24,140,1400,half_load,172.8,1572.8,24.01,607.0
2176,65.71,highway,0.9,50.6,87.5,0.006,37.2,rain,large_ev,75,190,2400,unladen,13.9,2413.9,50.397,767.0
2177,3.52,city,5.8,4.3,27.7,0.587,32.6,clear,large_ev,75,190,2400,unladen,56.7,2456.7,2.281,647.7
2178,3.61,city,9.0,0.4,17.5,0.287,21.7,clear,small_ev,24,140,1400,full_load,272.9,1672.9,0.793,219.4
2180,1.0,city,16.7,2.8,22.7,0.858,33.0,rain,small_ev,24,140,1400,full_load,295.9,1695.9,0.723,722.7
2181,40.18,arterial,3.1,35.1,48.4,0.502,29.5,clear,mid_ev,40,160,1900,unladen,13.2,1913.2,15.494,385.6
2182,58.27,arterial,19.6,15.3,58.2,0.562,29.9,rain,large_ev,75,190,2400,half_load,267.9,2667.9,38.95,668.5
2183,152.8,highway,38.5,7.9,79.2,0.016,26.3,rain,small_ev,24,140,1400,unladen,14.2,1414.2,64.974,425.2
2184,5.71,city,8.6,17.4,19.3,0.605,42.0,clear,large_ev,75,190,2400,half_load,342.4,2742.4,4.828,844.9
2185,1.16,city,0.6,9.1,26.9,0.443,26.0,clear,large_ev,75,190,2400,full_load,564.2,2964.2,0.639,552.3
2186,17.39,highway,86.5,14.4,87.4,0.3,31.4,clear,small_ev,24,140,1400,unladen,18.8,1418.8,9.545,549.0
2187,11.85,city,7.9,13.3,19.6,0.526,35.1,clear,large_ev,75,190,2400,full_load,576.4,2976.4,8.099,683.5
2188,16.26,city,9.2,1.9,26.0,0.662,28.8,clear,large_ev,75,190,2400,unladen,57.4,2457.4,11.601,713.6
2189,7.85,city,9.6,2.3,22.0,0.415,30.4,clear,mid_ev,40,160,1900,half_load,269.5,2169.5,3.203,408.2
2190,9.28,arterial,33.9,6.1,46.7,0.22,29.8,clear,small_ev,24,140,1400,half_load,165.2,1565.2,2.302,248.1
2191,1.47,city,0.6,3.5,28.3,0.774,34.8,clear,small_ev,24,140,1400,half_load,175.6,1575.6,0.781,532.1
2192,17.66,arterial,4.6,0.6,37.0,0.141,32.8,rain,small_ev,24,140,1400,full_load,296.8,1696.8,3.167,179.3
2193,13.62,arterial,18.7,14.4,36.0,0.065,33.0,rain,large_ev,75,190,2400,full_load,531.2,2931.2,3.267,240.0
2194,4.06,city,6.4,21.1,12.9,0.645,26.1,clear,mid_ev,40,160,1900,half_load,227.1,2127.1,2.088,514.1
2195,26.48,highway,27.5,5.4,78.1,0.172,27.5,clear,mid_ev,40,160,1900,full_load,418.6,2318.6,13.695,517.1
2196,1.53,city,2.8,15.0,26.2,0.897,36.2,rain,mid_ev,40,160,1900,full_load,403.4,2303.4,1.434,938.0
2197,10.13,arterial,15.0,3.1,39.3,0.553,32.8,clear,small_ev,24,140,1400,half_load,145.3,1545.3,3.153,311.2
2198,52.67,arterial,9.4,14.6,49.6,0.129,32.1,clear,small_ev,24,140,1400,half_load,144.6,1544.6,11.961,227.1
2199,130.27,highway,12.0,139.8,96.9,0.24,40.4,clear,large_ev,75,190,2400,full_load,550.1,2950.1,137.859,1058.3
2200,72.65,highway,32.1,39.8,107.6,0.443,29.5,clear,large_ev,75,190,2400,full_load,534.6,2934.6,79.434,1093.5
2201,2.65,city,16.1,3.0,21.5,0.364,33.6,clear,mid_ev,40,160,1900,full_load,414.6,2314.6,1.223,461.2
2202,21.73,arterial,11.7,25.4,32.4,0.63,32.2,clear,large_ev,75,190,2400,half_load,259.7,2659.7,10.359,476.7
2203,58.1,arterial,31.0,4.6,47.2,0.691,38.8,heavy_rain,small_ev,24,140,1400,half_load,178.0,1578.0,27.761,477.8
2204,6.14,city,5.1,13.2,19.9,0.797,25.5,rain,large_ev,75,190,2400,half_load,357.8,2757.8,5.306,863.7
2206,11.32,city,20.0,7.9,13.7,0.231,20.2,clear,small_ev,24,140,1400,unladen,12.9,1412.9,1.837,162.2
2207,59.89,highway,77.9,3.5,77.2,0.56,29.4,clear,large_ev,75,190,2400,unladen,45.2,2445.2,39.258,655.5
2208,17.35,city,22.5,1.4,22.7,0.87,30.5,clear,large_ev,75,190,2400,unladen,54.2,2454.2,15.134,872.2
2209,11.26,arterial,1.3,6.8,33.5,0.157,34.9,clear,small_ev,24,140,1400,full_load,275.6,1675.6,1.929,171.3
2211,14.46,city,3.6,3.3,7.9,0.574,30.4,heavy_rain,mid_ev,40,160,1900,unladen,9.9,1909.9,6.615,457.5
2212,89.63,highway,5.5,16.9,79.4,0.049,42.0,clear,mid_ev,40,160,1900,unladen,0.4,1900.4,51.851,578.5
2214,1.0,city,1.3,0.7,24.3,0.179,27.0,clear,large_ev,75,190,2400,half_load,313.6,2713.6,0.281,281.0
2215,69.06,highway,87.2,43.4,88.7,0.136,28.9,heavy_rain,mid_ev,40,160,1900,unladen,37.8,1937.8,45.804,663.3
2216,28.2,highway,15.4,24.7,90.9,0.091,28.6,rain,small_ev,24,140,1400,half_load,122.5,1522.5,15.509,550.0
2217,3.97,city,7.6,0.6,22.5,0.337,30.9,rain,large_ev,75,190,2400,unladen,17.3,2417.3,1.679,422.8
2219,8.2,arterial,0.4,7.9,49.6,0.593,29.2,rain,large_ev,75,190,2400,full_load,570.6,2970.6,5.365,654.6
2220,45.05,highway,6.0,19.3,85.4,0.412,36.1,clear,small_ev,24,140,1400,full_load,263.3,1663.3,25.34,562.5
2221,16.67,arterial,17.6,15.9,52.9,0.332,32.4,clear,large_ev,75,190,2400,full_load,514.6,2914.6,8.621,517.2
2222,140.12,highway,52.6,43.1,88.7,0.105,32.6,clear,small_ev,24,140,1400,full_load,255.3,1655.3,75.984,542.3
2223,57.74,highway,68.5,89.3,86.0,0.053,25.7,clear,large_ev,75,190,2400,half_load,273.1,2673.1,36.752,636.5
2226,43.9,highway,60.9,19.9,97.2,0.305,27.5,clear,small_ev,24,140,1400,unladen,26.0,1426.0,26.854,611.7
2227,15.71,arterial,20.6,24.5,52.8,0.571,20.0,clear,mid_ev,40,160,1900,full_load,387.7,2287.7,7.36,468.6
2228,3.33,city,6.7,2.0,17.6,0.465,28.2,clear,large_ev,75,190,2400,half_load,282.8,2682.8,1.772,532.8
2230,11.64,arterial,13.0,61.0,44.3,0.255,27.0,clear,mid_ev,40,160,1900,full_load,405.4,2305.4,3.535,303.8
2233,93.35,highway,2.5,29.5,99.8,0.319,39.9,rain,small_ev,24,140,1400,unladen,22.3,1422.3,76.388,818.3
2234,7.75,city,0.2,14.6,17.0,0.726,31.0,clear,small_ev,24,140,1400,half_load,128.9,1528.9,3.445,444.5
2236,133.08,highway,20.1,15.3,87.7,0.021,29.2,heavy_rain,small_ev,24,140,1400,full_load,282.6,1682.6,70.676,531.1
2237,15.62,arterial,0.5,6.7,58.6,0.166,29.7,clear,large_ev,75,190,2400,full_load,566.8,2966.8,7.127,456.1
2238,2.41,city,17.2,11.5,19.7,0.416,34.4,clear,mid_ev,40,160,1900,unladen,28.6,1928.6,0.944,391.7
2240,25.51,arterial,21.8,20.3,49.7,0.587,31.9,clear,mid_ev,40,160,1900,full_load,431.4,2331.4,13.07,512.3
